渠道,产品名称,品牌,口味,不加税价格 (¥),单包含税价 (¥),美元价格 ($),毛重 (g),运费 (¥),价格/500g (¥),平摊运费 (¥/包),平摊运费后烟丝成本/20支,20支成品烟价 (¥),规格 (g),库存,分类
花店,Stanley Double Licorice 25g装,史丹利,Double Licorice,33.70,50.55,4.96,30,4.80,1011.00,4.80,30.55,34.65,25,?,手卷|STANLEY/斯坦利
花店,Pueblo Natural Shag 100g装,Pueblo,Natural Shag,135.72,203.58,19.99,120,19.20,1017.90,19.20,30.74,34.84,100,?,手卷|PUEBLO/普韦布洛
花店,Pueblo Natural Shag Blue 100g装,Pueblo,Natural Shag Blue,135.72,203.58,19.99,120,19.20,1017.90,19.20,30.74,34.84,100,?,手卷|PUEBLO/普韦布洛
花店,Amber Leaf Organic Blend 25g装,Amber,Leaf Organic Blend,34.16,51.24,5.03,30,4.80,1024.80,4.80,30.93,35.03,25,?,手卷|Amber Leaf/琥珀
花店,老船长/Ark Royal Virginia Gold Shag 30g装,老船长,Virginia Gold Shag,41.18,61.77,6.06,36,5.76,1029.50,5.76,31.07,35.17,30,?,手卷|Ark Royal/老船长
花店,老船长/Ark Royal Latakia Shag 30g装,老船长,Latakia Shag,41.18,61.77,6.06,36,5.76,1029.50,5.76,31.07,35.17,30,?,手卷|Ark Royal/老船长
花店,老船长/Ark Royal Turkish Blend Shag 30g装,老船长,Turkish Blend Shag,41.18,61.77,6.06,36,5.76,1029.50,5.76,31.07,35.17,30,?,手卷|Ark Royal/老船长
花店,宝船 Gold 20g装,宝船,Gold,27.61,41.41,4.07,24,3.84,1035.25,3.84,31.23,35.33,20,?,烟丝|宝船/
花店,宝船 20g装,宝船,宝船,27.61,41.41,4.07,24,3.84,1035.25,3.84,31.23,35.33,20,?,烟丝|宝船/
花店,Black Hawk Cappuccino 100g 罐装,黑鷹,Cappuccino 装,140.40,210.60,20.68,120,19.20,1053.00,19.20,31.72,35.82,100,?,手卷|Black Hawk/黑鹰
花店,Dora Watermelon 30g装,Dora,Watermelon,42.12,63.18,6.20,36,5.76,1053.00,5.76,31.72,35.82,30,?,手卷|DORA/
花店,Dora Peach Cream 30g装,Dora,Peach Cream,42.12,63.18,6.20,36,5.76,1053.00,5.76,31.72,35.82,30,?,手卷|DORA/
花店,Dora Walnut Cream 30g装,Dora,Walnut Cream,42.12,63.18,6.20,36,5.76,1053.00,5.76,31.72,35.82,30,?,手卷|DORA/
花店,Dora Ice 30g装,Dora,Ice,42.12,63.18,6.20,36,5.76,1053.00,5.76,31.72,35.82,30,?,手卷|DORA/
花店,Dora Creme Brulee 30g装,Dora,Creme Brulee,42.12,63.18,6.20,36,5.76,1053.00,5.76,31.72,35.82,30,?,手卷|DORA/
花店,Dora  Acai 30g装,Dora,Acai,42.12,63.18,6.20,36,5.76,1053.00,5.76,31.72,35.82,30,?,手卷|DORA/
花店,Dora Cherry 30g装,Dora,Cherry,42.12,63.18,6.20,36,5.76,1053.00,5.76,31.72,35.82,30,?,手卷|DORA/
花店,Dora Yellow Virginia 30g装,Dora,Yellow Virginia,42.12,63.18,6.20,36,5.76,1053.00,5.76,31.72,35.82,30,?,手卷|DORA/
花店,金色混合/Golden Blend's Virginia 30g装,金色混合,/Golden Blend's Virginia,42.12,63.18,6.20,36,5.76,1053.00,5.76,31.72,35.82,30,?,手卷|Golden Blend's/金色混合
花店,金色混合/Golden Blend's Aromatic Shag 30g装,金色混合,/Golden Blend's Aromatic Shag,42.12,63.18,6.20,36,5.76,1053.00,5.76,31.72,35.82,30,?,手卷|Golden Blend's/金色混合
花店,JBR Vanilla 30g装,JBR,Vanilla,42.12,63.18,6.20,36,5.76,1053.00,5.76,31.72,35.82,30,?,手卷|JBR/
花店,JBR Blueberry Mint 30g装,JBR,Blueberry Mint,42.12,63.18,6.20,36,5.76,1053.00,5.76,31.72,35.82,30,?,手卷|JBR/
花店,JBR Two Apple 30g装,JBR,Two Apple,42.12,63.18,6.20,36,5.76,1053.00,5.76,31.72,35.82,30,?,手卷|JBR/
花店,JBR Grape 30g装,JBR,Grape,42.12,63.18,6.20,36,5.76,1053.00,5.76,31.72,35.82,30,?,手卷|JBR/
花店,Pepe Organic Shag 30g装,Pepe,Organic Shag,42.12,63.18,6.20,36,5.76,1053.00,5.76,31.72,35.82,30,?,手卷|PEPE/
花店,Pueblo Natural Shag 30g装,Pueblo,Natural Shag,42.12,63.18,6.20,36,5.76,1053.00,5.76,31.72,35.82,30,?,手卷|PUEBLO/普韦布洛
花店,Pueblo Natural Shag Blue 30g装,Pueblo,Natural Shag Blue,42.12,63.18,6.20,36,5.76,1053.00,5.76,31.72,35.82,30,?,手卷|PUEBLO/普韦布洛
花店,Pueblo Natural Shag Orange 30g装,Pueblo,Natural Shag Orange,42.12,63.18,6.20,36,5.76,1053.00,5.76,31.72,35.82,30,?,手卷|PUEBLO/普韦布洛
花店,Pueblo Natural Shag Pink 30g装,Pueblo,Natural Shag Pink,42.12,63.18,6.20,36,5.76,1053.00,5.76,31.72,35.82,30,?,手卷|PUEBLO/普韦布洛
花店,红牛/RED BULL Blueberry Mint 40g装,紅牛,/RED BULL Blueberry Mint,56.16,84.24,8.27,48,7.68,1053.00,7.68,31.72,35.82,40,?,手卷|RED BULL/红牛
花店,红牛/RED BULL Two Apple 40g装,紅牛,/RED BULL Two Apple,56.16,84.24,8.27,48,7.68,1053.00,7.68,31.72,35.82,40,?,手卷|RED BULL/红牛
花店,红牛/RED BULL Halfzware Shag 40g装,紅牛,/RED BULL Halfzware Shag,56.16,84.24,8.27,48,7.68,1053.00,7.68,31.72,35.82,40,?,手卷|RED BULL/红牛
花店,红牛/RED BULL Blond Shag 40g装,紅牛,/RED BULL Blond Shag,56.16,84.24,8.27,48,7.68,1053.00,7.68,31.72,35.82,40,?,手卷|RED BULL/红牛
花店,红牛/RED BULL Zware Shag 40g装,紅牛,/RED BULL Zware Shag,56.16,84.24,8.27,48,7.68,1053.00,7.68,31.72,35.82,40,?,手卷|RED BULL/红牛
花店,Bali Shag Halfzwal 40g装,巴厘,Halfzwal,56.63,84.95,8.34,48,7.68,1061.88,7.68,31.97,36.07,40,?,手卷|Bali Shag/巴厘岛
花店,Bali Shag Rounded Virginia 40g装,巴厘,Rounded Virginia,56.63,84.95,8.34,48,7.68,1061.88,7.68,31.97,36.07,40,?,手卷|Bali Shag/巴厘岛
花店,Bali Shag Rich Virginia 40g装,巴厘,Rich Virginia,56.63,84.95,8.34,48,7.68,1061.88,7.68,31.97,36.07,40,?,手卷|Bali Shag/巴厘岛
花店,曼尼顿/Manitou Gold 80g罐装,曼尼顿,/Manitou Gold,113.26,169.89,16.68,96,15.36,1061.81,15.36,31.97,36.07,80,?,手卷|Manitou/曼尼顿
花店,曼尼顿/Manitou Gold 30g装,曼尼顿,/Manitou Gold,42.59,63.89,6.27,36,5.76,1064.83,5.76,32.06,36.16,30,?,手卷|Manitou/曼尼顿
花店,Flandria Spanish Virginia 25g装,Flandria,Spanish Virginia,35.57,53.36,5.24,30,4.80,1067.20,4.80,32.12,36.22,25,?,手卷|Flandria/佛朗德里亚
花店,Flandria Original 25g装,Flandria,Original,35.57,53.36,5.24,30,4.80,1067.20,4.80,32.12,36.22,25,?,手卷|Flandria/佛朗德里亚
花店,Flandria Virginia 25g装,Flandria,Virginia,35.57,53.36,5.24,30,4.80,1067.20,4.80,32.12,36.22,25,?,手卷|Flandria/佛朗德里亚
花店,Flandria Vanilla 25g装,Flandria,Vanilla,35.57,53.36,5.24,30,4.80,1067.20,4.80,32.12,36.22,25,?,手卷|Flandria/佛朗德里亚
花店,Flandria Gold 25g装,Flandria,Gold,35.57,53.36,5.24,30,4.80,1067.20,4.80,32.12,36.22,25,?,手卷|Flandria/佛朗德里亚
花店,Flandria Black 25g装,Flandria,Black,35.57,53.36,5.24,30,4.80,1067.20,4.80,32.12,36.22,25,?,手卷|Flandria/佛朗德里亚
花店,Flandria Silver 25g装,Flandria,Silver,35.57,53.36,5.24,30,4.80,1067.20,4.80,32.12,36.22,25,?,手卷|Flandria/佛朗德里亚
花店,Flandria Natural 25g装,Flandria,Natural,35.57,53.36,5.24,30,4.80,1067.20,4.80,32.12,36.22,25,?,手卷|Flandria/佛朗德里亚
华盛,菠萝切片 Erinmore Flake 25g,菠萝切片,Erinmore Flake,36.17,54.26,5.33,30,4.80,1085.20,4.80,32.63,36.73,25,有货,菠萝
华盛,菠萝混合 Erinmore Mixture 50g,菠萝混合,Erinmore Mixture,72.76,109.14,10.72,60,9.60,1091.40,9.60,32.80,36.90,50,库存仅剩 5,菠萝
华盛,菠萝切片 Erinmore Flake 50g,菠萝切片,Erinmore Flake,72.76,109.14,10.72,60,9.60,1091.40,9.60,32.80,36.90,50,有货,菠萝
花店,Hi-Tabaco Dark Fire 30g装,Hi-Tabaco,Dark Fire,43.99,65.98,6.48,36,5.76,1099.67,5.76,33.03,37.13,30,?,手卷|Hi-Tabaco/
花店,Bali Shag Premium Virginia 40g装,巴厘,Premium Virginia,58.97,88.45,8.68,48,7.68,1105.62,7.68,33.20,37.30,40,?,手卷|Bali Shag/巴厘岛
花店,卡布奇诺/Cappuccino 巧克力 40g装,卡布奇诺,/Cappuccino 巧克力,58.97,88.45,8.68,48,7.68,1105.62,7.68,33.20,37.30,40,?,手卷|Cappuccino/卡布奇诺
花店,卡布奇诺/Cappuccino 40g装,卡布奇诺,/Cappuccino,58.97,88.45,8.68,48,7.68,1105.62,7.68,33.20,37.30,40,?,手卷|Cappuccino/卡布奇诺
华盛,伊尔斯特德99号 Ilsted No.99 100g,伊尔斯特德,99号 Ilsted No.99,148.23,222.34,21.83,120,19.20,1111.70,19.20,33.37,37.47,100,无货,伊尔斯特德
华盛,菠萝拉塔基亚切片 Erinmore Latakia Flake 50g,菠萝拉塔基亚切片,Erinmore Latakia Flake,75.52,113.28,11.12,60,9.60,1132.80,9.60,33.96,38.06,50,库存仅剩 4,菠萝
花店,三只狗/Three Dogs Cigar Blend 30g装,三只狗,/Three Dogs Cigar Blend,46.80,70.20,6.89,36,5.76,1170.00,5.76,35.00,39.10,30,?,手卷|Three Dogs/三只狗
花店,三只狗/Three Dogs Latakia Blend 30g装,三只狗,/Three Dogs Latakia Blend,46.80,70.20,6.89,36,5.76,1170.00,5.76,35.00,39.10,30,?,手卷|Three Dogs/三只狗
花店,三只狗/Three Dogs Cavendish Blend 30g装,三只狗,/Three Dogs Cavendish Blend,46.80,70.20,6.89,36,5.76,1170.00,5.76,35.00,39.10,30,?,手卷|Three Dogs/三只狗
花店,三只狗/Three Dogs Madagascar Vanilla 30g装,三只狗,/Three Dogs Madagascar Vanilla,46.80,70.20,6.89,36,5.76,1170.00,5.76,35.00,39.10,30,?,手卷|Three Dogs/三只狗
花店,三只狗/Three Dogs Kretek Blend 30g装,三只狗,/Three Dogs Kretek Blend,46.80,70.20,6.89,36,5.76,1170.00,5.76,35.00,39.10,30,?,手卷|Three Dogs/三只狗
花店,三只狗/Three Dogs Perique Blend 30g装,三只狗,/Three Dogs Perique Blend,46.80,70.20,6.89,36,5.76,1170.00,5.76,35.00,39.10,30,?,手卷|Three Dogs/三只狗
花店,三只狗/Three Dogs Turkish Blend 30g装,三只狗,/Three Dogs Turkish Blend,46.80,70.20,6.89,36,5.76,1170.00,5.76,35.00,39.10,30,?,手卷|Three Dogs/三只狗
华盛,查卡姆2号 Charcom No 2 50g,查卡姆,2号 Charcom No 2,78.12,117.18,11.51,60,9.60,1171.80,9.60,35.05,39.15,50,无货,字符
华盛,罗伯特麦康奈尔有限储备 Robert McConnell Limited Reserve 100g,罗伯特麦康奈尔有限储备,Robert McConnell Limited Reserve,156.24,234.36,23.01,120,19.20,1171.80,19.20,35.05,39.15,100,无货,罗伯特·麦康奈尔
华盛,马坝海军切片 Mac Baren Navy Flake 50g,馬霸,马坝海军切片 Navy Flake,79.58,119.37,11.72,60,9.60,1193.70,9.60,35.66,39.76,50,有货,马坝
华盛,马坝香草切片 Mac Baren Vanilla Flake Cut 50g,馬霸,马坝香草切片 Vanilla Flake Cut,79.58,119.37,11.72,60,9.60,1193.70,9.60,35.66,39.76,50,有货,马坝
华盛,萨维内利莱昂纳多 Savinelli Leonardo 100g,萨维内利莱昂纳多,Savinelli Leonardo,160.37,240.56,23.62,120,19.20,1202.80,19.20,35.92,40.02,100,无货,萨维内利
华盛,丹地中海 Dan Tobacco Mediterraneo 100g,丹,地中海 Dan Tobacco Mediterraneo,160.81,241.22,23.68,120,19.20,1206.10,19.20,36.01,40.11,100,无货,丹.
华盛,丹莫娜丽莎 Dan Tobacco Mona Lisa 100g,丹,莫娜丽莎 Dan Tobacco Mona Lisa,162.80,244.20,23.98,120,19.20,1221.00,19.20,36.43,40.53,100,无货,丹.
华盛,丹托斯卡纳的回忆 Dan Tobacco Memories of Tuscany 100g,丹,托斯卡纳的回忆 Dan Tobacco Memories of Tuscany,162.80,244.20,23.98,120,19.20,1221.00,19.20,36.43,40.53,100,无货,丹.
华盛,丹野生浆果 Dan Tobacco Wild Berries 100g,丹,野生浆果 Dan Tobacco Wild Berries,162.80,244.20,23.98,120,19.20,1221.00,19.20,36.43,40.53,100,无货,丹.
华盛,马坝原味精选 Mac Baren Original Choice 40g,馬霸,马坝原味精选 Original Choice,65.12,97.68,9.59,48,7.68,1221.00,7.68,36.43,40.53,40,无货,马坝
华盛,马坝芬芳精选 Mac Baren Aromatic Choice 40g,馬霸,马坝芬芳精选 Aromatic Choice,65.12,97.68,9.59,48,7.68,1221.00,7.68,36.43,40.53,40,无货,马坝
华盛,马坝香草精选 Mac Baren Vanilla Choice 40g,馬霸,马坝香草精选 Vanilla Choice,65.12,97.68,9.59,48,7.68,1221.00,7.68,36.43,40.53,40,无货,马坝
华盛,马坝银立方体 Mac Baren Cube Silver 40g,馬霸,马坝银立方体 Cube Silver,65.12,97.68,9.59,48,7.68,1221.00,7.68,36.43,40.53,40,库存仅剩 1,马坝
华盛,马坝金立方体 Mac Baren Cube Gold 40g,馬霸,马坝金立方体 Cube Gold,65.12,97.68,9.59,48,7.68,1221.00,7.68,36.43,40.53,40,库存仅剩 1,马坝
华盛,拉特雷兴旺绽放 Rattray&#8217;s Blossom Temptation 100g,拉特雷,兴旺绽放 &#8217;s Blossom Temptation,163.71,245.56,24.11,120,19.20,1227.80,19.20,36.62,40.72,100,库存仅剩 3,拉特雷
华盛,拉特雷加勒比梦 Rattray&#8217;s Carribbean Dream 100g,拉特雷,加勒比梦 &#8217;s Carribbean Dream,163.71,245.56,24.11,120,19.20,1227.80,19.20,36.62,40.72,100,库存仅剩 4,拉特雷
华盛,拉特雷异国热情 Rattray&#8217;s Exotic Passion 100g,拉特雷,异国热情 &#8217;s Exotic Passion,163.71,245.56,24.11,120,19.20,1227.80,19.20,36.62,40.72,100,库存仅剩 2,拉特雷
华盛,丹周日最佳 Dan Tobacco Sunday&#8217;s Best 100g,丹,周日最佳 Dan Tobacco Sunday&#8217;s Best,163.77,245.66,24.12,120,19.20,1228.30,19.20,36.63,40.73,100,库存仅剩 1,丹.
花店,Acrema Blend 20g装,Acrema,Blend,32.76,49.14,4.82,24,3.84,1228.50,3.84,36.64,40.74,20,?,手卷|Acrema Blend/
华盛,飞机大西洋巡航混合物圆罐 Stanislaw Atlantic Cruise Mixture Round Tin 50g,飞机大西洋巡航混合物圆罐,Stanislaw Atlantic Cruise Mixture Round ,82.03,123.05,12.08,60,9.60,1230.50,9.60,36.69,40.79,50,库存仅剩 2,飞机
华盛,飞机纯拉塔基亚圆罐 Stanislaw Latakia Round Tin 50g,飞机纯拉塔基亚圆罐,Stanislaw Latakia Round Tin,82.03,123.05,12.08,60,9.60,1230.50,9.60,36.69,40.79,50,无货,飞机
华盛,飞机黑色卡文迪许圆罐 Stanislaw Black Cavendish Round Tin 50g,飞机黑色卡文迪许圆罐,Stanislaw Black Cavendish Round Tin,82.03,123.05,12.08,60,9.60,1230.50,9.60,36.69,40.79,50,库存仅剩 3,飞机
花店,Perfect Blend Fine Cut 40g装,Perfect,Blend Fine Cut,65.99,98.98,9.72,48,7.68,1237.25,7.68,36.88,40.98,40,?,手卷|Perfect Blend/完美混合
华盛,飞机黑莓铁罐 Stanislaw Blackberry Blend Tin 50g,飞机黑莓铁罐,Stanislaw Blackberry Blend Tin,82.52,123.78,12.15,60,9.60,1237.80,9.60,36.90,41.00,50,有货,飞机
华盛,飞机拉塔基亚铁罐 Stanislaw Balkan Latakia Tin 50g,飞机拉塔基亚铁罐,Stanislaw Balkan Latakia Tin,82.52,123.78,12.15,60,9.60,1237.80,9.60,36.90,41.00,50,有货,飞机
华盛,飞机苏格兰秋季切片 Stanislaw 4 Seasons Scottish Autumn Flake Tin 50g,飞机苏格兰秋季切片,Stanislaw 4 Seasons Scottish Autumn Flak,82.52,123.78,12.15,60,9.60,1237.80,9.60,36.90,41.00,50,库存仅剩 4,飞机
华盛,飞机英式夏季切片 Stanislaw 4 Season English Summer Flake Tin 50g,飞机英式夏季切片,Stanislaw 4 Season English Summer Flake ,82.52,123.78,12.15,60,9.60,1237.80,9.60,36.90,41.00,50,库存仅剩 5,飞机
华盛,飞机爱尔兰春季片 Stanislaw 4 Season Irish Spring Flake Tin 50g,飞机爱尔兰春季片,Stanislaw 4 Season Irish Spring Flake Ti,82.52,123.78,12.15,60,9.60,1237.80,9.60,36.90,41.00,50,库存仅剩 3,飞机
华盛,飞机伦敦混合铁罐 Stanislaw London Mixture Tin 50g,飞机伦敦混合铁罐,Stanislaw London Mixture Tin,82.52,123.78,12.15,60,9.60,1237.80,9.60,36.90,41.00,50,有货,飞机
华盛,飞机元素空气混合 Stanislaw 4 Elements Air Mixture Tin 50g,飞机元素空气混合,Stanislaw 4 Elements Air Mixture Tin,82.52,123.78,12.15,60,9.60,1237.80,9.60,36.90,41.00,50,库存仅剩 2,飞机
华盛,飞机元素水混合 Stanislaw 4 Elements Water Mixture Tin 50g,飞机元素水混合,Stanislaw 4 Elements Water Mixture Tin,82.52,123.78,12.15,60,9.60,1237.80,9.60,36.90,41.00,50,库存仅剩 2,飞机
华盛,飞机香草铁罐 Stanislaw Vanilla Tin 50g,飞机香草铁罐,Stanislaw Vanilla Tin,82.52,123.78,12.15,60,9.60,1237.80,9.60,36.90,41.00,50,有货,飞机
华盛,飞机元素火混合 Stanislaw 4 Elements Fire Mixture Tin 50g,飞机元素火混合,Stanislaw 4 Elements Fire Mixture Tin,82.52,123.78,12.15,60,9.60,1237.80,9.60,36.90,41.00,50,库存仅剩 2,飞机
华盛,飞机元素土混合 Stanislaw 4 Elements Earth Mixture Tin 50g,飞机元素土混合,Stanislaw 4 Elements Earth Mixture Tin,82.52,123.78,12.15,60,9.60,1237.80,9.60,36.90,41.00,50,库存仅剩 2,飞机
华盛,飞机樱桃铁罐 Stanislaw Cherry Blend Tin 50g,飞机樱桃铁罐,Stanislaw Cherry Blend Tin,82.52,123.78,12.15,60,9.60,1237.80,9.60,36.90,41.00,50,有货,飞机
华盛,飞机冬季时刻切片 Stanislaw 4 Seasons Winter Time Flake Tin 50g,飞机冬季时刻切片,Stanislaw 4 Seasons Winter Time Flake Ti,82.52,123.78,12.15,60,9.60,1237.80,9.60,36.90,41.00,50,库存仅剩 5,飞机
花店,R&W Classic Shag 100g Paper Can,R&W,Classic Shag 100g Paper Can,166.14,249.21,24.47,120,19.20,1246.05,19.20,37.13,41.23,100,?,手卷|R&W/
花店,R&W Green 100g Paper Can,R&W,Green 100g Paper Can,166.14,249.21,24.47,120,19.20,1246.05,19.20,37.13,41.23,100,?,手卷|R&W/
花店,R&W Premium 100g Paper Can,R&W,Premium 100g Paper Can,166.14,249.21,24.47,120,19.20,1246.05,19.20,37.13,41.23,100,?,手卷|R&W/
华盛,KK蛇年限定 Kohlhase &#038; Kopp Year of the Snake 100g,KK蛇年限定,Kohlhase &#038; Kopp Year of the Snake,167.79,251.69,24.71,120,19.20,1258.45,19.20,37.48,41.58,100,无货,科尔哈斯科普 KK
华盛,KK管道66限量版 Kohlhase &#038; Kopp Pipe 66 100g,KK管道66限量版,Kohlhase &#038; Kopp Pipe 66,167.79,251.69,24.71,120,19.20,1258.45,19.20,37.48,41.58,100,库存仅剩 1,科尔哈斯科普 KK
花店,Hi-Tabaco Virginia Gold 30g装,Hi-Tabaco,Virginia Gold,50.54,75.81,7.44,36,5.76,1263.50,5.76,37.62,41.72,30,?,手卷|Hi-Tabaco/
花店,Hi-Tabaco Non-Additive Premium 30g装,Hi-Tabaco,Non-Additive Premium,50.54,75.81,7.44,36,5.76,1263.50,5.76,37.62,41.72,30,?,手卷|Hi-Tabaco/
华盛,巴西精神美混 Brazil Spirit American Blend 50g,巴西精神,美混 Brazil Spirit American Blend,84.53,126.80,12.45,60,9.60,1268.00,9.60,37.74,41.84,50,无货,巴西手卷 Brazilian
华盛,巴西精神经典 Brazil Spirit Classic 50g,巴西精神,经典 Brazil Spirit Classic,84.53,126.80,12.45,60,9.60,1268.00,9.60,37.74,41.84,50,有货,巴西手卷 Brazilian
华盛,萨维内利英式混合 Savinelli English Mixture 50g,萨维内利英式混合,Savinelli English Mixture,84.84,127.26,12.49,60,9.60,1272.60,9.60,37.87,41.97,50,无货,萨维内利
花店,R&W Gold 30g装,R&W,Gold,51.01,76.52,7.51,36,5.76,1275.33,5.76,37.95,42.05,30,?,手卷|R&W/
花店,R&W Premium 30g装,R&W,Premium,51.01,76.52,7.51,36,5.76,1275.33,5.76,37.95,42.05,30,?,手卷|R&W/
花店,R&W Classic 30g装,R&W,Classic,51.01,76.52,7.51,36,5.76,1275.33,5.76,37.95,42.05,30,?,手卷|R&W/
花店,R&W Green 30g装,R&W,Green,51.01,76.52,7.51,36,5.76,1275.33,5.76,37.95,42.05,30,?,手卷|R&W/
华盛,罗伯特麦康奈尔苏格兰混合 Robert McConnell Scottish Blend 50g,罗伯特麦康奈尔苏格兰混合,Robert McConnell Scottish Blend,85.07,127.60,12.53,60,9.60,1276.00,9.60,37.97,42.07,50,无货,罗伯特·麦康奈尔
华盛,拉森古典 W.O Larsen Old Fashioned 100g,拉森古典,W.O Larsen Old Fashioned,170.32,255.48,25.08,120,19.20,1277.40,19.20,38.01,42.11,100,无货,拉森
华盛,拉森招牌 W.O Larsen Signature 100g,拉森招牌,W.O Larsen Signature,170.32,255.48,25.08,120,19.20,1277.40,19.20,38.01,42.11,100,无货,拉森
华盛,拉森 1864 W.O Larsen 1864 100g,拉森,1864 W.O Larsen 1864,170.32,255.48,25.08,120,19.20,1277.40,19.20,38.01,42.11,100,无货,拉森
华盛,拉森经典 W. O. Larsen Classic 100g,拉森经典,W. O. Larsen Classic,170.32,255.48,25.08,120,19.20,1277.40,19.20,38.01,42.11,100,无货,拉森
花店,曼尼顿/Manitou Organic 25g装,曼尼顿,/Manitou Organic,42.59,63.89,6.27,30,4.80,1277.80,4.80,38.02,42.12,25,?,手卷|Manitou/曼尼顿
花店,Bi Bo Fine Cut 40g装,Bi,Bo Fine Cut,70.20,105.30,10.34,48,7.68,1316.25,7.68,39.09,43.19,40,?,手卷|Bi Bo/
花店,Blue Note Fine Cut 40g装,Blue,Note Fine Cut,70.20,105.30,10.34,48,7.68,1316.25,7.68,39.09,43.19,40,?,手卷|Blue Note/蓝色音符
华盛,彼得森老饕之选 Peterson Connoisseur&#8217;s Choice 50g,彼得森,老饕之选 Connoisseur&#8217;s Choice,88.20,132.30,12.99,60,9.60,1323.00,9.60,39.28,43.38,50,有货,彼得森
华盛,彼得森奢华混合 Peterson Luxury Blend 50g,彼得森,奢华混合 Luxury Blend,88.20,132.30,12.99,60,9.60,1323.00,9.60,39.28,43.38,50,有货,彼得森
华盛,彼得森落日微风 Peterson Sunset Breeze 50g,彼得森,落日微风 Sunset Breeze,88.20,132.30,12.99,60,9.60,1323.00,9.60,39.28,43.38,50,无货,彼得森
华盛,彼得森豪华混合 Peterson De Luxe Mixture 50g,彼得森,豪华混合 De Luxe Mixture,88.20,132.30,12.99,60,9.60,1323.00,9.60,39.28,43.38,50,库存仅剩 1,彼得森
华盛,彼得森甜基拉尼 Peterson Sweet Killarney 50g,彼得森,甜基拉尼 Sweet Killarney,88.20,132.30,12.99,60,9.60,1323.00,9.60,39.28,43.38,50,库存仅剩 1,彼得森
华盛,彼得森古老都柏林 Peterson Old Dublin 50g,彼得森,古老都柏林 Old Dublin,88.20,132.30,12.99,60,9.60,1323.00,9.60,39.28,43.38,50,库存仅剩 1,彼得森
华盛,彼得森爱尔兰切片 Peterson Irish Flake 50g,彼得森,爱尔兰切片 Irish Flake,88.20,132.30,12.99,60,9.60,1323.00,9.60,39.28,43.38,50,库存仅剩 2,彼得森
华盛,彼得森福尔摩斯 Peterson Sherlock Holmes 50g,彼得森,福尔摩斯 Sherlock Holmes,88.20,132.30,12.99,60,9.60,1323.00,9.60,39.28,43.38,50,无货,彼得森
华盛,拉特雷西敏寺 Rattray&#8217;s Westminster Abbey 50g,拉特雷,西敏寺 &#8217;s Westminster Abbey,88.23,132.34,12.99,60,9.60,1323.40,9.60,39.30,43.40,50,无货,拉特雷
华盛,拉特雷马林切片 Rattray&#8217;s Marlin Flake 100g,拉特雷,马林切片 &#8217;s Marlin Flake,176.55,264.83,26.00,120,19.20,1324.15,19.20,39.32,43.42,100,有货,拉特雷
华盛,拉特雷海拉小巷 Rattray&#8217;s Hal O The Wynd 100g,拉特雷,海拉小巷 &#8217;s Hal O The Wynd,176.55,264.83,26.00,120,19.20,1324.15,19.20,39.32,43.42,100,有货,拉特雷
华盛,拉特雷红毛匪 Rattray&#8217;s Red Raparee 100g,拉特雷,红毛匪 &#8217;s Red Raparee,176.55,264.83,26.00,120,19.20,1324.15,19.20,39.32,43.42,100,有货,拉特雷
华盛,拉特雷老高里 Rattray&#8217;s Old Gowrie 100g,拉特雷,老高里 &#8217;s Old Gowrie,176.55,264.83,26.00,120,19.20,1324.15,19.20,39.32,43.42,100,有货,拉特雷
华盛,温斯洛哈莱金 Winslow Harlekin 100g,温斯洛哈莱金,Winslow Harlekin,179.60,269.40,26.45,120,19.20,1347.00,19.20,39.96,44.06,100,无货,温斯洛
华盛,彼得森965 Peterson 965 50g,彼得森,965,92.00,138.00,13.55,60,9.60,1380.00,9.60,40.88,44.98,50,有货,彼得森
华盛,彼得森公鸡 Peterson Early Morning 50g,彼得森,公鸡 Early Morning,92.00,138.00,13.55,60,9.60,1380.00,9.60,40.88,44.98,50,有货,彼得森
华盛,彼得森睡帽 Peterson Nightcap 50g,彼得森,睡帽 Nightcap,92.00,138.00,13.55,60,9.60,1380.00,9.60,40.88,44.98,50,无货,彼得森
华盛,拉森北欧经典2025限量版 2025 W. O. Larsen Nordic Classic Limited Edition 2025 100g,拉森北欧经典,2025限量版 2025 W. O. Larsen Nordic Classic,185.35,278.02,27.30,120,19.20,1390.10,19.20,41.16,45.26,100,无货,拉森
华盛,索拉你660银切片 Solani 660 Silver Flake 100g,索拉尼,660银切片 Solani 660 Silver Flake,186.39,279.58,27.45,120,19.20,1397.90,19.20,41.38,45.48,100,无货,索拉尼
华盛,罗伯特麦康奈尔拉塔基亚切片 Robert McConnell Latakia Flake 50g,罗伯特麦康奈尔拉塔基亚切片,Robert McConnell Latakia Flake,94.82,142.23,13.96,60,9.60,1422.30,9.60,42.06,46.16,50,无货,罗伯特·麦康奈尔
华盛,阿斯顿工匠 Ashton Artisan&#8217;s Blend 50g,阿斯顿工匠,Ashton Artisan&#8217;s Blend,96.19,144.28,14.17,60,9.60,1442.80,9.60,42.64,46.74,50,有货,阿斯顿
华盛,罗伯特麦康奈尔黑鹦鹉 Robert McConell Black Parrot 100g,罗伯特麦康奈尔黑鹦鹉,Robert McConell Black Parrot,194.21,291.31,28.60,120,19.20,1456.55,19.20,43.02,47.12,100,无货,罗伯特·麦康奈尔
